,barcode,brandcode,rewardsReceiptItemList.finalPrice,rewardsReceiptItemList.itemPrice,rewardsReceiptItemList.needsFetchReview,rewardsReceiptItemList.partnerItemId,rewardsReceiptItemList.preventTargetGapPoints,rewardsReceiptItemList.quantityPurchased,rewardsReceiptItemList.userFlaggedBarcode,rewardsReceiptItemList.userFlaggedNewItem,rewardsReceiptItemList.userFlaggedPrice,rewardsReceiptItemList.userFlaggedQuantity,rewardsReceiptItemList.needsFetchReviewReason,rewardsReceiptItemList.pointsNotAwardedReason,rewardsReceiptItemList.pointsPayerId,rewardsReceiptItemList.rewardsGroup,rewardsReceiptItemList.rewardsProductPartnerId,rewardsReceiptItemList.userFlaggedDescription,rewardsReceiptItemList.originalMetaBriteBarcode,rewardsReceiptItemList.originalMetaBriteDescription,rewardsReceiptItemList.brandCode,rewardsReceiptItemList.competitorRewardsGroup,rewardsReceiptItemList.discountedItemPrice,rewardsReceiptItemList.originalReceiptItemText,rewardsReceiptItemList.itemNumber,rewardsReceiptItemList.originalMetaBriteQuantityPurchased,rewardsReceiptItemList.pointsEarned,rewardsReceiptItemList.targetPrice,rewardsReceiptItemList.competitiveProduct,rewardsReceiptItemList.originalFinalPrice,rewardsReceiptItemList.originalMetaBriteItemPrice,rewardsReceiptItemList.deleted,rewardsReceiptItemList.priceAfterCoupon,rewardsReceiptItemList.metabriteCampaignId,_id.$oid,category,categoryCode,cpg.$id.$oid,cpg.$ref,name,topBrand
1226,511111517238,TEST BRANDCODE @1604437352151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa1c568be37ce402c4618f4,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1604437352151,False
1227,511111517399,ARNOLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fb6b6e1be37ce522e165cbb,Bread & Bakery,BREAD_AND_BAKERY,5fb6b608be37ce522e165cb9,Cogs,Arnold ,False
1228,511111517443,AVION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fb6d83cbe37ce522e165cc1,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Cogs,Avion® Silver,False
1229,511111517511,ABSOLUT ELYX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fb7f9c2be37ce522e165cc8,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Cogs,Absolut® Elyx,False
1230,511111517672,ABSOLUT® ORIGINAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fb817e8be37ce522e165cd8,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Cogs,Absolut® Original,False
1231,511111517726,BALL PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fb8216ebe37ce522e165cdd,Bread & Bakery,BREAD_AND_BAKERY,5fb6b608be37ce522e165cb9,Cogs,Ball Park,False
1232,511111517887,TEST BRANDCODE @1606765578985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fc54c0bbe37ce1911dbb3b4,Baking,BAKING,5fc54c0abe37ce1911dbb3b1,Cogs,test brand @1606765578985,False
1233,511111517955,TEST BRANDCODE @1607312532260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fcda494be37ce688e08b0ce,Baking,BAKING,5fcda494be37ce688e08b0cb,Cogs,test brand @1607312532260,False
1234,511111518112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fd2a0aebe37ce49eb72c0ee,Baking,BAKING,5fd2a0aebe37ce49eb72c0ed,Cogs,test brand @1607639214411,False
1235,511111518273,TEST BRANDCODE @1607708191721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fd3ae1fbe37ce0d9386bb59,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1607708191721,False
1236,511111518327,TEST BRANDCODE @1607987891932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fd7f2b3be37ce733975586c,Baking,BAKING,5fd7f2b3be37ce7339755868,Cogs,test brand @1607987891932,False
1237,511111518488,TEST BRANDCODE @1608313321191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fdce9e9be37ce5fa8ba59d7,Baking,BAKING,5fdce9e9be37ce5fa8ba59d6,Cogs,test brand @1608313321191,False
1238,511111518556,TEST BRANDCODE @1609794603283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff3842bbe37ce2c56dacbaf,Baking,BAKING,5ff3842bbe37ce2c56dacbad,Cogs,test brand @1609794603283,False
1239,511111518600,TEST BRANDCODE @1610038521565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff73cf9be37ce1e961f3258,Baking,BAKING,5ff73cf9be37ce1e961f3256,Cogs,test brand @1610038521565,False
1240,511111518761,TEST BRANDCODE @1610040576672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff74500be37ce1e961f327b,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1610040576672,False
1241,511111518839,TEST BRANDCODE @1610049748079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff768d4be37ce1e961f329a,Baking,BAKING,5ff768d4be37ce1e961f3299,Cogs,test brand @1610049748078,False
1242,511111518990,TEST BRANDCODE @1610055793537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff78071be37ce6a424ca0eb,Baking,BAKING,5ff78071be37ce6a424ca0e7,Cogs,test brand @1610055793537,False
1243,511111519089,TEST BRANDCODE @1610135035546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff8b5fbbe37ce4a1398660f,Baking,BAKING,5ff8b5fbbe37ce4a1398660d,Cogs,test brand @1610135035546,False
1244,511111519157,TEST BRANDCODE @1610493088459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ffe2ca0be37ce5e01754c0c,Baking,BAKING,5ffe2ca0be37ce5e01754c09,Cogs,test brand @1610493088459,False
1245,511111519201,TEST BRANDCODE @1610493496943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ffe2e38be37ce5e01754c22,Baking,BAKING,5ffe2e38be37ce5e01754c21,Cogs,test brand @1610493496943,False
1246,511111519362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ffe3480be37ce5e01754c44,Baking,BAKING,5ffe3480be37ce5e01754c43,Cogs,test brand @1610495104441,False
1247,511111519430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ffe3682be37ce5e01754c55,Baking,BAKING,5ffe3681be37ce5e01754c54,Cogs,test brand @1610495618015,False
1248,511111519591,TEST BRANDCODE @1610562208718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fff3aa0be37ce2bb793011a,Baking,BAKING,5fff3aa0be37ce2bb7930116,Cogs,test brand @1610562208718,False
1249,511111519645,TEST BRANDCODE @1610653894662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000a0c6be37ce2bb7930120,Baking,BAKING,6000a0c6be37ce2bb793011c,Cogs,test brand @1610653894662,False
1250,511111519713,TEST BRANDCODE @1610660036398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000b8c4be37ce321363c6c4,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1610660036398,False
1251,511111519874,TEST BRANDCODE @1612366146051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601ac142be37ce2ead43755a,Baking,BAKING,601ac142be37ce2ead437559,Cogs,test brand @1612366146051,False
1252,511111519928,STARBUCKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601c5460be37ce2ead43755f,Beverages,BEVERAGES,5332f5fbe4b03c9a25efd0ba,Cogs,Starbucks,False
1253,511111600077,SALON SELECTIVES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a5d2bcbe4b0db471c2d0435,Beauty & Personal Care,,53e10d6368abd3c7065097cc,Cogs,Salon Selectives,
1254,511111600121,ZUMBIDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a5d28f1e4b0db471c2d0432,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Cogs,Zumbida,
1255,511111600282,KEYSTONE ICE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a5d209ae4b0db471c2d0429,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Cogs,Keystone Ice,
1256,511111600350,CUSQUENA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a5d1d71e4b06ba572cf249c,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Cogs,Cusquena,
1257,511111600404,COLORADO NATIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a5d1ba9e4b0db471c2d0422,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Cogs,Colorado Native,
1258,511111600565,SIMPLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a02196ce4b00efe02b02a5a,Beauty,,5332f5f6e4b03c9a25efd0b4,Cogs,SIMPLE,False
1259,511111600633,O THAT'S GOOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59d550f4e4b090070b009534,Dairy,,559c2234e4b06aca36af13c6,Cogs,"O, That's Good!",False
1260,511111600794,KLONDIKE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592486bee410d61fcea3d12f,Frozen,,5332f5f6e4b03c9a25efd0b4,Cogs,KLONDIKE,False
1261,511111600848,FRUTTARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592486bee410d61fcea3d12a,Frozen,,53e10d6368abd3c7065097cc,Cogs,FRUTTARE,
1262,511111600916,BRUMMEL AND BROWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592486bde410d61fcea3d123,Dairy,,53e10d6368abd3c7065097cc,Cogs,BRUMMEL AND BROWN,
1263,511111601005,RED DOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58b59950e4b0857c2ddb7254,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Cogs,Red Dog,
1264,511111601166,PHILADELPHIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5887a1c8e4b02187f85cdad4,Dairy,,559c2234e4b06aca36af13c6,Cogs,Philadelphia,False
1265,511111601234,HERSHEY'S PUDDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58861d07e4b02187f85cdacd,Snacks,,559c2234e4b06aca36af13c6,Cogs,Hershey's Pudding,False
1266,511111601395,MILLER HIGH LIFE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58861c7e4e8d0d20bc42c4e3,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Cogs,Miller High Life,False
1267,511111601449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58861c7d4e8d0d20bc42c4d6,Snacks,,559c2234e4b06aca36af13c6,Cogs,Jell-O Refrigerated Pudding & Gelatin,False
1268,511111601517,STACY'S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585a971ae4b03e62d1ce0e93,Snacks,,5332f5fbe4b03c9a25efd0ba,Cogs,Stacy's,
1269,511111601678,LAY'S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585a9686e4b03e62d1ce0e81,Snacks,,5332f5fbe4b03c9a25efd0ba,Cogs,Lay's Original,True
1270,511111601722,FRITOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585a965be4b03e62d1ce0e7c,Snacks,,5332f5fbe4b03c9a25efd0ba,Cogs,Fritos,True
1271,511111601883,CHEEZ WHIZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580dff84e4b0f32b2de2137f,Dairy,,559c2234e4b06aca36af13c6,Cogs,Cheez Whiz,False
1272,511111601951,POLLY-O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57ebc2b7e4b0ac389136a347,Dairy,,559c2234e4b06aca36af13c6,Cogs,Polly-O,False
1273,511111602040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57ebc134e4b0ac389136a33d,Dairy,,559c2234e4b06aca36af13c6,Cogs,Kraft Cheese,False
1274,511111602279,CRISPIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57e58157e4b0ac389136a30a,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Cogs,Crispin Cider Company,False
1275,511111602323,WEIGHT WATCHERS SMART ONES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57d96124e4b0ac389136a2b9,Frozen,,559c2234e4b06aca36af13c6,Cogs,Smart Ones,False
1276,511111602484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57c08268e4b0718ff5fcb035,,,5332f7a7e4b03c9a25efd134,Cpgs,Skol,
1277,511111602552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57ace91ae4b057c992a316ac,,,57ace90fe4b057c992a316ab,Cpgs,Pizza Pizza Pizza,
1278,511111602606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55b630ece4b0d8e685c14221,,,55b62995e4b0d8e685c14213,Cogs,Squirt,
1279,511111602767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540f241c68abd3c7065097d5,,,540f215de4b09fb9af4b49f1,Cpgs,Prairie Farms,
1280,511111602835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53501d29b9237fd7718f9e17,,,5332fa58e4b03c9a25efd215,Cpgs,Jacks,
1281,511111602996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5332fa79e4b03c9a25efd226,,,5332f5ebe4b03c9a25efd0a8,Cpgs,Mello Yello,
1282,511111603085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5332fa58e4b03c9a25efd214,,,5332fa58e4b03c9a25efd215,Cpgs,Edy's,
1283,511111603153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5332fa03e4b03c9a25efd1d5,,,53e10d6368abd3c7065097cc,Cpgs,Fruit Flavored Snacks,
1284,511111603207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5332f9fce4b03c9a25efd1cc,,,5332f5f2e4b03c9a25efd0aa,Cpgs,Nutri-Grain,
1285,511111603368,MILLER GENUINE DRAFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5332f7f0e4b03c9a25efd160,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,Cogs,Miller Genuine Draft,False
1286,511111603436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5332f7b5e4b03c9a25efd142,,,5332f7a7e4b03c9a25efd134,Cpgs,Beck's,
1287,511111603597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5332f789e4b03c9a25efd12c,,,5332f5f3e4b03c9a25efd0ae,Cpgs,Bugles,
1288,511111603641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5332f774e4b03c9a25efd126,,,5332f5f3e4b03c9a25efd0ae,Cpgs,Fiber One,
1289,511111603719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5332f760e4b03c9a25efd11b,,,5332f5ebe4b03c9a25efd0a8,Cpgs,Honest Ade,
1290,511111603870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5332f6ede4b03c9a25efd0e5,,,5332f6ede4b03c9a25efd0e6,Cpgs,Blue Bunny,
1291,511111603924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5332f603e4b03c9a25efd0bf,,,53e10d6368abd3c7065097cc,Cpgs,Lipton,
1292,511111604037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5332f5f2e4b03c9a25efd0ab,,,5332f5f3e4b03c9a25efd0ac,Cpgs,Our Family,
1293,511111604198,ROYAL DANSK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a8c36a1e4b0ccf165fac9e8,Snacks,,5a734034e4b0d58f376be874,Cogs,Royal Dansk,False
1294,511111604242,RIBERHUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a8f6461e4b02d0314ffa208,Snacks,,5a734034e4b0d58f376be874,Cogs,Riberhus,False
1295,511111604310,V8 PLUS ENERGY ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ab13165e4b0be0a89bb0b03,Beverages,,5a734034e4b0d58f376be874,Cogs,V8 Plus Energy,False
1296,511111604471,CAPE COD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5afda1dae4b0c11cfecd49f6,Snacks,,5a734034e4b0d58f376be874,Cogs,Cape Cod,False
1297,511111604525,SNACK FACTORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5afda3a8e4b03bf01c2a2967,Snacks,,5a734034e4b0d58f376be874,Cogs,Snack Factory,False
1298,511111604686,POISE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bd20188965c7d66d92731ed,Personal Care,,550b2565e4b001d5e9e4146f,Cogs,Poise,False
1299,511111604754,GO & GROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c49d4c5315a247b580d50fb,Baby,,59b96571e4b0bf7c7980588b,Cogs,GO & GROW,
1300,511111604808,TWISTED RANCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cdacf1c166eb33eb7ce0fa9,Condiments & Sauces,,559c2234e4b06aca36af13c6,Cogs,Twisted Ranch,
1301,511111604969,ALLRECIPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d641257a3a018514994f425,Magazines,,5d5d4fd16d5f3b23d1bc7905,Cogs,Allrecipes Magazine,
1302,511111605058,09090909090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c4637ba87ff35681e840d57,Dairy,,5c45f8b087ff3552f950f026,Cogs,Brand2,True
1303,511111605102,511111605102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d6419746d5f3b23d1bc790f,Magazines,,5d5d4fd16d5f3b23d1bc7905,Cogs,People en Espanol,
1304,511111605263,511111605263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d66d38ca3a018093ab34724,Magazines,,5d5d4fd16d5f3b23d1bc7905,Cogs,Clean Eating Magazine,
1305,511111605331,511111605331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d66d81a6d5f3b6188d4f048,Magazines,,5d5d4fd16d5f3b23d1bc7905,Cogs,History Channel Special Edition Magazine ,
1306,511111605492,511111605492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d66e03f6d5f3b6188d4f054,Magazines,,5d5d4fd16d5f3b23d1bc7905,Cogs,Yoga Journal Magazine,
1307,511111605546,BAKEN ETS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d9d08d1a60b87376833e348,Snacks,,5332f5fbe4b03c9a25efd0ba,Cogs,Baken-Ets,
1308,511111605614,ALEVE DIRECT THERAPY PAIN RELIEF DEVICES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5da606581dda2c3e1416ae85,Health & Wellness,,53e10d6368abd3c7065097cc,Cogs,ALEVE® DIRECT THERAPY PAIN RELIEF DEVICES,
1309,511111605775,511111605775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5da608c91dda2c3e1416ae8d,Health & Wellness,,53e10d6368abd3c7065097cc,Cogs,ONE A DAY® 50+,
1310,511111605829,511111605829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5da6094ca60b87376833e357,Health & Wellness,,53e10d6368abd3c7065097cc,Cogs,ONE A DAY® MENS,
1311,511111605980,GOODBELLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5daf4867a60b87376833e35f,Dairy,,5332f5f3e4b03c9a25efd0ae,Cogs,Goodbelly® Probiotics,
1312,511111606093,YOPLAIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5daf693c1dda2c3e1416ae9d,Dairy,,5332f5f3e4b03c9a25efd0ae,Cogs,Yoplait®,False
1313,511111606147,MIDOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5db6fb28a60b87376833e367,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,Cogs,Midol® ,
1314,511111606215,BETTY CROCKER FRUIT BY THE FOOT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5db9f97f1dda2c3e1416aea2,Snacks,,5332f5f3e4b03c9a25efd0ae,Cogs,Fruit by the Foot™,
1315,511111606376,YOPLAIT DUNKERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dd557081dda2c1971449a7a,Dairy,,5332f5f3e4b03c9a25efd0ae,Cogs,Yoplait® Dunkers,
1316,511111613961,SOFT-SHEEN CARSON - HAIR COLOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3876bfee7f2d697e835bd3,Beauty,,5e28b81cee7f2d697e835bcd,Cogs,Soft-Sheen Carson - Hair Color,
1317,511111614074,COUNTRY CROCK ORIGINAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e710da7ee7f2d0b35b2a191,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,5e5ea9cc9c50da1291a6d074,Cogs,COUNTRY CROCK ORIGINAL,
1318,511111614630,PHILLIPS'®DIGESTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ec2dd58be37ce5234ec36b9,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,Cogs,Phillips'®Digestive,False
1319,511111615095,TEST BRANDCODE @1595340086078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f16f536be37ce2b30061e28,Baking,BAKING,5f16f535be37ce2b30061e24,Cogs,test brand @1595340086078,
1320,511111615149,TEST BRANDCODE @1595531348450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f19e054be37ce33f74a1672,Baking,BAKING,5f19e054be37ce33f74a166e,Cogs,test brand @1595531348450,
1321,511111615217,TEST BRANDCODE @1595968943787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f208dafbe37ce7958c59525,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1595968943787,
1322,511111615378,TEST BRANDCODE @1597350074366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f35a0babe37ce6853cff200,Baking,BAKING,5f35a0babe37ce6853cff1fd,Cogs,test brand @1597350074366,
1323,511111615422,TEST BRANDCODE @1597527951382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f38578fbe37ce5178517ad4,Baking,BAKING,5f38578fbe37ce5178517ad3,Cogs,test brand @1597527951382,
1324,511111615583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f3e9195be37ce5a0e01b960,Baking,BAKING,5f3e9195be37ce5a0e01b95f,Cogs,test brand @1597936021514,
1325,511111615651,TEST BRANDCODE @1598042673378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f403231be37ce5f78d9ed15,Baking,BAKING,5f403231be37ce5f78d9ed14,Cogs,test brand @1598042673378,
1326,511111615705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f403232be37ce5f78d9ed1b,Baking,BAKING,5f403232be37ce5f78d9ed1a,Cogs,test brand @1598042674677,
1327,511111615866,TEST BRANDCODE @1598554813744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f4802bdbe37ce0c83033740,Baking,BAKING,5f4802bdbe37ce0c8303373c,Cogs,test brand @1598554813744,
1328,511111615934,TEST BRANDCODE @1598633602304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f493682be37ce52f8314fcf,Baking,BAKING,5f493682be37ce52f8314fcb,Cogs,test brand @1598633602304,
1329,511111616023,TEST BRANDCODE @1598635435829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f493dabbe37ce64d0ae36bb,Baking,BAKING,5f493dabbe37ce64d0ae36ba,Cogs,test brand @1598635435829,
1330,511111616184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f494cf904db711dd8fe87f0,Baking,BAKING,5f494cf904db711dd8fe87ef,Cogs,test brand @1598639353768,
1331,511111616252,TEST BRANDCODE @1598716507602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f4a7a5dbe37ce2d95e65ca0,Baking,BAKING,5f4a7a5bbe37ce2d95e65c9f,Cogs,test brand @1598716507601,
1332,511111616306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f4a7a60be37ce2d95e65cad,Baking,BAKING,5f4a7a60be37ce2d95e65cac,Cogs,test brand @1598716512038,
1333,511111616467,TEST BRANDCODE @1599097538609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f504ac2be37ce0b793c9415,Baking,BAKING,5f504ac2be37ce0b793c9411,Cogs,test brand @1599097538609,
1334,511111616535,TEST BRANDCODE @1599159969108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f513ea1be37ce21f1287c05,Baking,BAKING,5f513ea0be37ce21f1287c01,Cogs,test brand @1599159969108,
1335,511111616696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f628235be37ce78e6e2efb1,Baking,BAKING,5f628235be37ce78e6e2efb0,Cogs,test brand @1600291381675,
1336,511111616740,TEST BRANDCODE @1601644364536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f77274cbe37ce6b592e90be,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1601644364536,
1337,511111616818,TEST BRANDCODE @1601644882548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f772952be37ce6b592e90d6,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,Cogs,test brand @1601644882548,
1338,511111616979,TEST BRANDCODE @1601939762943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7ba932be37ce2f290fb254,Baking,BAKING,5f7ba932be37ce2f290fb251,Cogs,test brand @1601939762943,
1339,511111617068,TEST BRANDCODE @1603760319682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f9770bfbe37ce03d08a2d84,Baking,BAKING,5f9770bfbe37ce03d08a2d83,Cogs,test brand @1603760319682,
1340,511111617136,TEST BRANDCODE @1603925787381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f99f71bbe37ce13da9eade8,Baking,BAKING,5f99f71bbe37ce13da9eade6,Cogs,test brand @1603925787381,
1341,511111617297,TEST BRANDCODE @1604946244876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fa98944be37ce239d107103,Baking,BAKING,5fa98944be37ce239d1070ff,Cogs,test brand @1604946244876,False
1342,511111617341,TEST BRANDCODE @1605535020671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fb2852cbe37ce522e165cb2,Baking,BAKING,5fb2852cbe37ce522e165cae,Cogs,test brand @1605535020671,False
1343,511111617419,CAMPO VIEJO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fb6d5e4be37ce522e165cbe,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Cogs,Campo Viejo®,False
1344,511111617570,THE GLENLIVET® 12 YEAR ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fb807bebe37ce522e165cce,Beer Wine Spirits,BEER_WINE_SPIRITS,5fb6d381be37ce522e165cbd,Cogs,The Glenlivet® 12 Year ,False
